,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,CLTV,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1572,0,0,0,0,42,1,0,1,1,1,1,0,1,0,73,3160.55,1,2774,1,0,0,0,1,0,0,1,0,0
1573,0,0,1,0,33,1,1,0,0,0,0,0,0,1,24,740.3,1,5194,0,0,1,0,0,1,0,0,0,1
1574,0,0,0,0,31,1,1,0,0,1,0,0,1,1,89,2806.9,1,2031,0,1,0,1,0,0,0,0,1,0
1575,1,1,1,0,18,1,0,0,0,0,0,0,1,0,78,1422.65,1,3521,0,1,0,1,0,0,0,0,1,0
1576,1,0,1,0,42,1,1,0,1,1,1,0,1,1,99,4138.05,1,4624,0,1,0,1,0,0,0,0,1,0
1577,1,1,0,0,4,0,0,0,0,0,0,0,0,1,25,102.5,1,4694,1,0,0,1,0,0,1,0,0,0
1578,0,0,0,0,12,1,1,0,0,0,1,1,1,0,74,872.65,1,4149,1,0,0,0,1,0,0,0,0,1
1579,0,1,0,0,15,1,1,0,0,0,1,0,0,0,55,757.1,1,3167,1,0,0,1,0,0,0,1,0,0
1580,1,0,1,0,7,1,0,0,1,0,1,1,0,1,89,608.8,1,3807,0,1,0,1,0,0,0,0,1,0
1581,1,0,1,0,14,1,1,0,0,0,0,0,1,1,85,1139.2,1,4550,0,1,0,1,0,0,0,0,1,0
1582,1,1,1,0,3,1,1,0,0,0,0,1,1,1,94,279.55,1,3019,0,1,0,1,0,0,0,0,1,0
1583,1,0,0,0,16,1,0,1,0,0,0,1,1,1,94,1483.25,1,2827,0,1,0,1,0,0,0,0,1,0
1584,1,0,1,0,65,1,1,1,1,1,0,0,1,0,72,4653.85,1,4415,1,0,0,0,1,0,0,1,0,0
1585,0,0,0,0,42,1,1,1,0,1,0,1,1,1,105,4400.75,1,2317,0,1,0,1,0,0,0,0,1,0
1586,1,0,1,0,6,1,1,0,0,0,0,1,0,1,82,460.25,1,4458,0,1,0,1,0,0,0,0,1,0
1587,1,1,1,0,53,1,1,0,1,1,0,1,1,1,103,5485.5,1,5860,0,1,0,1,0,0,0,0,1,0
1588,0,0,1,0,5,1,0,0,1,0,0,0,1,1,83,404.2,1,4565,0,1,0,1,0,0,0,0,1,0
1589,1,0,0,0,68,1,1,0,1,1,1,1,1,0,108,7176.55,1,4454,0,1,0,0,1,0,0,0,1,0
1590,0,0,1,0,3,1,1,0,1,0,0,0,1,1,91,242.95,1,5646,0,1,0,1,0,0,0,1,0,0
1591,1,0,1,0,12,1,0,1,0,0,1,0,0,0,80,866.45,1,4306,0,1,0,1,0,0,1,0,0,0
1592,0,0,0,0,43,0,0,0,0,1,0,1,1,1,49,2076.2,1,4044,1,0,0,1,0,0,1,0,0,0
1593,1,1,1,0,68,1,1,0,1,1,0,1,1,1,105,7299.65,1,6284,0,1,0,1,0,0,0,0,1,0
1594,1,1,0,0,25,1,1,0,1,0,0,1,0,1,88,2291.2,1,3878,0,1,0,1,0,0,0,0,1,0
1595,1,1,1,0,66,1,1,0,1,1,1,1,1,1,110,7491.75,1,4281,0,1,0,0,1,0,0,0,1,0
1596,0,0,1,0,70,1,1,1,1,1,1,1,1,1,114,7723.9,1,5947,0,1,0,0,0,1,1,0,0,0
1597,1,1,1,0,27,0,0,0,0,0,0,0,1,0,36,1032.0,1,4564,1,0,0,1,0,0,1,0,0,0
1598,0,0,0,0,1,1,0,0,0,0,0,0,0,0,70,70.75,1,3963,0,1,0,1,0,0,0,0,0,1
1599,1,0,0,0,3,0,0,0,0,1,0,1,0,1,40,130.75,1,4710,1,0,0,1,0,0,0,0,0,1
1600,1,1,1,0,29,1,1,0,0,0,0,1,1,1,94,2653.65,1,2233,0,1,0,1,0,0,0,0,1,0
1601,0,0,1,0,36,1,1,0,1,1,0,1,0,1,97,3457.9,1,4544,0,1,0,1,0,0,1,0,0,0
1602,1,0,0,0,1,0,0,0,0,0,0,1,1,1,45,45.3,1,4954,1,0,0,1,0,0,0,0,0,1
1603,1,0,0,0,2,1,0,0,0,1,0,1,1,0,94,178.1,1,4493,0,1,0,1,0,0,0,0,1,0
1604,0,0,0,1,12,1,0,0,0,0,0,0,0,1,44,480.6,1,4162,1,0,0,1,0,0,0,0,1,0
1605,1,0,1,0,1,0,0,0,0,0,0,0,0,1,23,23.45,1,4517,1,0,0,1,0,0,0,0,1,0
1606,1,0,0,0,1,0,0,1,0,0,0,0,0,0,29,29.7,1,3383,1,0,0,1,0,0,0,0,0,1
1607,0,0,1,0,59,1,1,0,1,0,0,1,1,0,101,6039.9,1,4160,0,1,0,1,0,0,0,0,1,0
1608,0,0,0,0,3,1,1,0,0,0,0,0,0,1,50,151.3,1,2876,1,0,0,1,0,0,0,0,0,1
1609,0,0,0,0,1,1,0,0,0,0,0,0,1,1,55,55.4,1,2294,1,0,0,1,0,0,0,0,1,0
1610,0,1,1,0,1,1,1,0,1,0,0,1,0,1,90,90.6,1,2905,0,1,0,1,0,0,0,0,1,0
1611,1,1,1,0,2,1,1,0,0,0,0,1,0,1,86,156.35,1,5204,0,1,0,1,0,0,0,0,0,1
1612,0,1,1,0,29,1,1,0,0,1,0,1,1,1,99,2952.85,1,3179,0,1,0,1,0,0,1,0,0,0
1613,0,0,0,0,52,1,1,1,1,0,1,1,1,1,111,5916.45,1,4861,0,1,0,0,1,0,0,1,0,0
1614,1,0,0,0,2,1,0,1,0,1,0,0,0,1,55,113.35,1,4235,1,0,0,1,0,0,0,0,0,1
1615,1,0,1,0,13,1,1,0,0,1,0,1,1,1,102,1359.0,1,2003,0,1,0,1,0,0,0,1,0,0
1616,1,1,0,0,19,1,0,0,0,1,0,1,1,1,95,1777.9,1,2851,0,1,0,1,0,0,0,1,0,0
1617,0,1,0,0,47,1,1,0,1,0,1,1,0,1,95,4504.55,1,5214,0,1,0,1,0,0,0,0,1,0
1618,0,0,0,0,5,1,0,1,0,0,1,0,0,0,53,259.8,1,5435,1,0,0,1,0,0,0,1,0,0
1619,1,1,1,0,52,1,1,1,0,1,0,1,1,1,104,5568.35,1,5648,0,1,0,1,0,0,0,0,1,0
1620,0,0,1,0,42,1,1,0,0,0,0,0,0,1,50,2203.65,1,4873,1,0,0,1,0,0,0,0,1,0
1621,0,0,0,0,25,1,0,0,1,1,0,1,1,1,99,2369.05,1,5932,0,1,0,1,0,0,0,0,1,0
1622,0,0,0,0,9,1,0,0,0,0,0,0,0,0,71,672.55,1,2236,0,1,0,1,0,0,0,0,1,0
1623,0,0,0,0,16,1,0,0,1,1,0,0,1,1,93,1573.7,1,5497,0,1,0,1,0,0,0,1,0,0
1624,1,0,1,0,5,1,0,0,0,0,0,0,0,0,19,126.05,1,3864,0,0,1,1,0,0,0,0,0,1
1625,1,0,0,0,3,1,0,0,0,0,0,0,0,0,19,64.55,1,2158,0,0,1,1,0,0,0,0,0,1
1626,0,0,1,0,31,1,1,0,0,1,1,1,1,1,104,3243.45,1,5000,0,1,0,1,0,0,0,0,1,0
1627,1,0,0,0,1,1,0,0,0,0,0,0,1,1,79,79.25,1,5533,0,1,0,1,0,0,0,0,1,0
1628,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44,44.9,1,2632,1,0,0,1,0,0,1,0,0,0
1629,1,0,1,0,10,1,0,0,0,0,0,0,0,1,70,659.65,1,2457,0,1,0,1,0,0,0,0,1,0
1630,1,0,0,0,4,0,0,0,0,1,0,0,0,1,29,118.5,1,4207,1,0,0,1,0,0,0,0,1,0
1631,1,0,0,0,43,1,1,0,1,0,0,0,0,1,77,3365.85,1,5107,0,1,0,1,0,0,0,0,1,0
1632,1,0,0,0,4,1,0,0,0,0,0,0,1,0,54,195.3,1,5834,1,0,0,1,0,0,0,0,1,0
1633,0,1,0,0,11,1,1,0,0,0,0,1,1,1,95,997.65,1,4074,0,1,0,1,0,0,1,0,0,0
1634,1,0,1,0,47,1,1,1,0,1,1,1,1,1,110,5275.8,1,3344,0,1,0,0,1,0,0,1,0,0
1635,1,0,0,0,1,1,0,0,0,0,0,0,1,0,80,80.5,1,2734,0,1,0,1,0,0,0,0,1,0
1636,1,0,0,0,4,1,1,0,0,0,0,0,0,1,72,305.55,1,5668,0,1,0,1,0,0,1,0,0,0
1637,1,0,0,0,17,1,0,0,0,0,1,0,0,0,51,900.5,1,5659,1,0,0,1,0,0,0,0,0,1
1638,1,1,0,0,43,1,0,0,0,0,0,1,1,1,89,3856.75,1,3802,0,1,0,1,0,0,0,0,0,1
1639,1,0,1,0,21,1,1,1,1,0,1,1,0,0,77,1625.0,1,5353,1,0,0,0,1,0,0,0,0,1
1640,1,0,1,0,42,1,1,0,1,1,0,1,0,1,95,3959.35,1,2075,0,1,0,1,0,0,1,0,0,0
1641,1,1,0,0,46,1,0,1,0,0,0,0,1,0,85,3969.4,1,2097,0,1,0,1,0,0,0,0,1,0
1642,0,0,1,0,5,1,0,0,0,0,1,1,0,1,85,470.95,1,3608,0,1,0,1,0,0,0,0,1,0
1643,0,1,0,0,6,1,1,0,1,0,0,1,1,1,98,560.6,1,3330,0,1,0,1,0,0,0,0,1,0
1644,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25,25.7,1,4095,1,0,0,1,0,0,0,0,0,1
1645,0,0,1,0,7,1,0,0,0,0,0,0,0,1,69,506.9,1,5672,0,1,0,1,0,0,0,0,1,0
1646,1,0,0,0,2,1,0,0,0,0,0,0,0,0,46,80.35,1,4662,1,0,0,1,0,0,1,0,0,0
1647,0,1,1,0,1,1,0,0,1,0,0,0,0,1,76,76.4,1,2426,0,1,0,1,0,0,0,0,0,1
1648,0,0,0,0,5,1,1,0,0,1,0,1,1,1,100,514.0,1,5180,0,1,0,1,0,0,0,0,1,0
1649,1,1,1,1,22,0,0,1,0,0,0,0,1,0,40,880.2,1,2061,1,0,0,1,0,0,0,0,0,1
1650,1,0,0,0,1,1,0,0,0,0,0,0,0,0,69,69.95,1,5066,0,1,0,1,0,0,0,0,1,0
1651,1,0,0,0,1,1,1,0,0,0,0,1,1,1,93,93.3,1,2578,0,1,0,1,0,0,0,0,1,0
1652,1,0,0,0,3,1,0,0,0,1,0,0,0,1,49,169.05,1,5598,1,0,0,1,0,0,0,0,1,0
1653,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35,35.05,1,3706,1,0,0,1,0,0,0,0,0,1
1654,0,1,0,0,1,1,0,0,1,0,0,0,0,1,73,73.0,1,4116,0,1,0,1,0,0,0,0,1,0
1655,1,1,0,0,33,1,1,0,1,1,0,0,0,1,83,2716.3,1,2583,0,1,0,1,0,0,0,1,0,0
1656,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70,70.1,1,3706,0,1,0,1,0,0,0,0,1,0
1657,0,1,0,0,2,1,0,0,0,0,0,0,0,1,70,142.35,1,2189,0,1,0,1,0,0,0,0,1,0
1658,1,0,0,0,2,1,0,0,0,0,0,0,0,0,20,33.2,1,5627,0,0,1,1,0,0,0,0,0,1
1659,0,0,0,0,3,1,0,1,0,1,0,1,1,1,99,287.4,1,5236,0,1,0,1,0,0,0,1,0,0
1660,1,0,0,0,26,1,1,0,0,0,0,0,1,1,83,2254.2,1,5869,0,1,0,1,0,0,0,0,1,0
1661,1,0,0,0,67,1,1,1,1,1,1,1,1,0,116,7752.3,1,4495,0,1,0,0,0,1,0,1,0,0
1662,0,0,1,0,71,1,1,0,0,0,0,1,1,1,93,6585.35,1,4296,0,1,0,0,0,1,1,0,0,0
1663,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.7,1,5707,0,0,1,1,0,0,0,0,0,1
1664,0,0,0,0,5,1,1,0,0,0,0,0,0,0,75,413.65,1,4600,0,1,0,1,0,0,0,0,1,0
1665,0,0,0,0,9,1,0,0,0,0,0,1,0,1,77,714.15,1,3847,0,1,0,1,0,0,1,0,0,0
1666,0,1,0,0,26,1,1,1,1,0,0,0,1,1,95,2497.2,1,4232,0,1,0,1,0,0,0,0,1,0
1667,1,0,0,0,54,1,0,1,1,0,1,1,1,1,105,5643.4,1,4406,0,1,0,0,1,0,0,1,0,0
1668,1,0,0,0,2,1,0,0,0,1,0,1,1,1,95,197.7,1,3790,0,1,0,1,0,0,0,0,1,0
1669,1,0,0,0,1,1,1,0,1,0,0,0,0,1,79,79.15,1,4243,0,1,0,1,0,0,0,0,1,0
1670,0,0,1,0,30,1,0,0,0,0,0,0,0,0,19,655.85,1,2486,0,0,1,1,0,0,1,0,0,0
1671,0,0,0,0,4,1,0,0,0,0,0,1,0,1,79,303.15,1,2085,0,1,0,1,0,0,0,0,1,0
1672,0,0,1,0,17,1,0,1,0,0,1,1,0,0,91,1574.45,1,5643,0,1,0,1,0,0,0,0,1,0
1673,0,1,0,0,60,1,1,0,0,1,1,1,1,1,106,6441.4,1,5507,0,1,0,0,1,0,0,0,1,0
1674,1,0,0,1,1,1,0,0,0,0,1,0,0,1,49,49.9,1,3113,1,0,0,1,0,0,0,0,0,1
1675,0,0,0,0,13,1,1,1,0,0,0,1,1,1,100,1358.85,1,2008,0,1,0,1,0,0,0,0,1,0
1676,0,1,1,0,38,1,1,0,0,0,0,0,0,1,74,2869.85,1,5165,0,1,0,1,0,0,1,0,0,0
1677,1,1,1,1,1,1,0,0,0,0,1,0,0,1,49,49.25,1,4478,1,0,0,1,0,0,0,1,0,0
1678,1,0,1,0,50,1,1,0,1,0,1,1,1,0,103,5071.05,1,5897,0,1,0,1,0,0,0,0,1,0
1679,1,0,1,0,65,1,1,1,1,1,0,0,0,0,89,5769.6,1,6110,0,1,0,0,1,0,0,0,1,0
1680,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20,20.3,1,3830,0,0,1,1,0,0,0,0,0,1
1681,1,1,1,0,7,1,1,0,0,1,0,1,1,1,101,700.85,1,2016,0,1,0,1,0,0,0,0,1,0
1682,1,1,0,0,2,1,1,0,0,0,0,1,1,1,94,181.7,1,5569,0,1,0,1,0,0,0,0,1,0
1683,0,0,0,0,45,1,1,0,1,0,0,1,0,1,89,4016.85,1,4880,0,1,0,1,0,0,0,1,0,0
1684,0,0,0,0,1,1,0,0,1,0,0,0,0,1,74,74.3,1,5996,0,1,0,1,0,0,0,1,0,0
1685,1,0,0,0,1,0,0,0,1,0,1,0,1,1,44,44.65,1,3704,1,0,0,1,0,0,0,0,0,1
1686,1,0,1,0,13,1,0,1,0,0,0,0,1,0,84,1095.3,1,4745,0,1,0,1,0,0,0,0,1,0
1687,1,0,0,0,10,1,1,0,1,0,0,0,0,1,80,788.8,1,3492,0,1,0,1,0,0,1,0,0,0
1688,1,0,0,0,4,1,1,0,1,0,0,1,1,1,101,364.55,1,2777,0,1,0,1,0,0,0,0,1,0
1689,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,20.4,1,3663,0,0,1,1,0,0,0,0,0,1
1690,1,0,1,0,41,1,1,0,0,1,1,1,1,1,102,4213.35,1,2098,0,1,0,0,1,0,0,0,1,0
1691,1,0,1,0,71,1,1,0,1,1,0,1,1,1,106,7723.7,1,4072,0,1,0,0,0,1,1,0,0,0
1692,0,0,0,1,3,1,0,1,0,0,1,0,0,1,55,154.65,1,4412,1,0,0,1,0,0,0,0,0,1
1693,1,0,0,0,69,1,1,0,0,1,1,1,1,1,106,7348.8,1,4859,0,1,0,0,0,1,1,0,0,0
1694,0,0,1,0,32,1,1,0,0,1,0,0,1,1,91,2954.5,1,3590,0,1,0,1,0,0,1,0,0,0
1695,0,1,1,0,51,1,1,1,0,0,0,0,0,1,77,3807.35,1,5748,0,1,0,1,0,0,0,0,1,0
1696,0,0,1,0,72,0,0,0,1,1,0,1,1,1,54,3937.45,1,4481,1,0,0,0,0,1,0,0,1,0
1697,0,0,0,0,6,1,0,0,0,0,0,0,0,1,69,418.4,1,5816,0,1,0,1,0,0,0,0,0,1
1698,1,0,0,0,1,1,0,0,0,1,0,0,0,1,50,50.5,1,2077,1,0,0,1,0,0,0,0,1,0
1699,1,1,0,0,1,1,1,0,0,0,0,0,0,1,74,74.4,1,3429,0,1,0,1,0,0,0,0,1,0
1700,1,0,0,0,31,1,1,0,1,0,1,1,1,1,79,2587.7,1,2872,1,0,0,0,1,0,0,0,0,1
1701,1,0,0,0,58,1,1,0,0,1,1,1,1,1,104,6219.6,1,5411,0,1,0,0,1,0,0,0,1,0
1702,1,1,1,0,47,1,1,0,0,1,0,1,1,1,100,4871.05,1,5166,0,1,0,1,0,0,0,0,1,0
1703,1,0,0,0,44,1,0,0,1,0,1,1,1,0,100,4398.15,1,3486,0,1,0,1,0,0,0,0,1,0
1704,1,0,0,0,2,1,0,0,1,0,0,1,1,0,95,167.3,1,5332,0,1,0,1,0,0,0,0,1,0
1705,0,0,0,0,1,1,0,0,0,1,0,1,1,0,94,94.4,1,5764,0,1,0,1,0,0,0,0,1,0
1706,0,0,0,0,1,1,0,0,0,0,0,1,0,1,55,55.0,1,3809,1,0,0,1,0,0,0,1,0,0
1707,1,0,0,0,1,1,1,0,0,1,0,1,1,1,101,101.45,1,4390,0,1,0,1,0,0,0,0,1,0
1708,0,0,1,0,5,1,1,0,0,1,1,1,0,0,67,350.3,1,3889,1,0,0,1,0,0,1,0,0,0
1709,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69,69.5,1,3365,0,1,0,1,0,0,0,0,1,0
1710,1,0,0,0,1,1,0,0,0,0,0,0,0,1,18,18.85,1,4132,0,0,1,1,0,0,0,0,0,1
1711,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69,69.2,1,4073,0,1,0,1,0,0,0,0,1,0
1712,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69,69.65,1,5258,0,1,0,1,0,0,0,0,1,0
1713,1,1,1,0,40,1,1,1,0,0,0,1,1,0,101,4086.3,1,2837,0,1,0,1,0,0,0,0,1,0
1714,0,0,0,0,1,1,0,0,1,1,0,0,0,1,82,82.3,1,4278,0,1,0,1,0,0,0,0,1,0
1715,1,0,0,0,3,1,0,0,0,0,0,1,0,0,79,267.6,1,4183,0,1,0,1,0,0,0,0,1,0
1716,0,0,0,0,13,1,1,0,0,0,0,0,1,1,84,1115.2,1,2659,0,1,0,1,0,0,0,0,1,0
1717,0,0,1,0,58,1,1,1,1,0,0,0,1,1,93,5435.6,1,5989,0,1,0,1,0,0,1,0,0,0
1718,0,0,1,0,42,1,1,0,0,0,0,1,1,1,94,4186.3,1,5458,0,1,0,1,0,0,0,0,1,0
1719,1,1,1,0,1,0,0,0,0,0,0,0,0,0,25,25.05,1,2119,1,0,0,1,0,0,0,0,1,0
1720,0,0,0,0,29,0,0,0,0,0,0,0,0,1,25,712.85,1,2796,1,0,0,1,0,0,0,1,0,0
1721,1,0,0,1,1,1,0,0,0,1,0,0,0,0,48,48.95,1,3913,1,0,0,1,0,0,0,0,1,0
1722,1,0,0,0,1,1,0,0,0,0,0,0,0,0,45,45.3,1,5774,1,0,0,1,0,0,0,0,1,0
1723,1,0,0,0,2,1,0,0,0,1,0,0,1,1,85,167.3,1,3273,0,1,0,1,0,0,0,0,1,0
1724,1,0,0,0,10,1,1,0,0,0,0,1,1,0,95,930.4,1,4922,0,1,0,1,0,0,0,0,1,0
1725,1,0,0,0,49,1,1,0,0,0,1,1,1,1,100,5069.65,1,5585,0,1,0,0,1,0,1,0,0,0
1726,1,0,1,1,6,1,0,0,1,1,0,0,0,1,55,324.25,1,3878,1,0,0,1,0,0,0,0,0,1
1727,1,1,0,0,2,1,1,0,0,0,0,0,0,1,74,156.4,1,5378,0,1,0,1,0,0,0,0,0,1
1728,1,0,0,0,35,1,0,0,1,1,0,1,1,1,102,3626.1,1,2473,0,1,0,0,1,0,1,0,0,0
1729,1,0,1,0,70,1,1,1,1,1,1,1,1,0,115,7968.85,1,5563,0,1,0,0,1,0,0,1,0,0
1730,1,0,0,0,2,1,0,0,0,1,1,0,0,1,79,152.45,1,3280,0,1,0,1,0,0,0,0,1,0
1731,1,0,0,0,15,1,1,0,0,0,0,0,0,1,76,1130.85,1,4938,0,1,0,1,0,0,0,0,0,1
1732,0,1,0,0,42,1,1,0,1,1,0,1,1,1,104,4323.45,1,2984,0,1,0,1,0,0,1,0,0,0
1733,0,0,0,0,9,1,0,1,1,0,0,1,1,1,74,703.55,1,5900,1,0,0,1,0,0,0,0,1,0
1734,0,0,0,0,1,1,0,0,0,0,0,0,1,1,56,56.25,1,3065,1,0,0,1,0,0,0,0,1,0
1735,1,0,1,0,21,1,1,0,0,1,1,1,1,1,106,2249.95,1,3584,0,1,0,1,0,0,0,0,1,0
1736,0,1,0,0,2,1,0,0,0,0,0,0,1,1,79,159.4,1,4038,0,1,0,1,0,0,1,0,0,0
1737,0,0,0,0,1,1,0,0,0,0,0,0,0,0,68,68.65,1,3052,0,1,0,1,0,0,0,0,1,0
1738,1,0,0,0,16,1,0,0,0,0,0,0,0,0,20,327.45,1,4327,0,0,1,1,0,0,1,0,0,0
1739,0,1,1,0,14,1,1,0,1,0,0,1,1,1,100,1369.8,1,3369,0,1,0,1,0,0,0,0,1,0
1740,1,0,1,0,15,1,1,0,0,0,0,0,0,1,74,1107.25,1,2510,0,1,0,1,0,0,1,0,0,0
1741,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70,70.85,1,2874,0,1,0,1,0,0,0,0,1,0
1742,1,0,0,0,2,1,0,0,0,0,0,0,0,1,69,134.7,1,2320,0,1,0,1,0,0,0,1,0,0
1743,1,0,1,0,55,0,0,0,0,1,1,1,1,1,54,2978.3,1,6041,1,0,0,1,0,0,1,0,0,0
1744,0,0,0,0,7,1,0,0,0,0,1,1,1,1,70,450.8,1,2248,1,0,0,1,0,0,0,1,0,0
1745,0,0,1,0,13,1,1,0,1,1,0,1,0,0,94,1215.6,1,2973,0,1,0,1,0,0,0,0,1,0
1746,0,0,1,1,3,0,0,1,0,0,0,0,0,0,29,91.7,1,2613,1,0,0,1,0,0,0,1,0,0
1747,1,1,0,0,66,1,1,0,1,1,1,1,1,0,110,7432.05,1,4389,0,1,0,0,1,0,0,1,0,0
1748,0,0,1,0,38,1,1,0,0,1,1,1,1,1,105,4026.4,1,2341,0,1,0,1,0,0,0,0,1,0
1749,1,0,0,1,1,0,0,0,0,0,0,0,0,1,25,25.3,1,5421,1,0,0,1,0,0,0,0,1,0
1750,1,0,0,0,22,1,0,0,1,0,1,0,0,1,55,1193.05,1,5866,1,0,0,0,1,0,0,1,0,0
1751,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20,20.1,1,4389,0,0,1,1,0,0,0,0,0,1
1752,1,0,1,0,1,1,0,0,0,0,0,0,0,1,69,69.9,1,2100,0,1,0,1,0,0,0,0,0,1
1753,1,0,0,0,43,1,1,0,1,0,0,1,1,1,101,4528.0,1,3370,0,1,0,1,0,0,0,0,1,0
1754,1,0,0,0,1,1,0,0,0,0,0,0,1,1,80,80.8,1,4424,0,1,0,1,0,0,0,0,1,0
1755,1,0,0,0,2,1,1,0,0,0,0,0,1,0,62,118.3,1,5344,1,0,0,1,0,0,1,0,0,0
1756,1,1,0,0,1,1,1,0,0,0,0,0,0,1,76,76.45,1,3763,0,1,0,1,0,0,0,0,1,0
1757,0,1,0,0,12,1,1,0,1,0,0,1,0,1,91,1094.5,1,4703,0,1,0,1,0,0,0,0,1,0
1758,1,1,1,0,6,1,0,0,0,1,0,1,1,1,95,573.75,1,5750,0,1,0,1,0,0,0,0,1,0
1759,0,0,1,0,34,1,1,1,1,0,1,0,0,0,62,2274.9,1,3918,1,0,0,1,0,0,0,0,1,0
1760,0,0,0,0,1,1,1,0,0,0,0,0,0,1,74,74.5,1,2016,0,1,0,1,0,0,0,0,1,0
1761,0,0,1,0,10,1,1,0,1,1,0,1,1,1,102,1068.85,1,3596,0,1,0,1,0,0,0,1,0,0
1762,0,0,0,0,16,1,0,1,0,0,0,0,0,1,50,762.25,1,4254,1,0,0,1,0,0,0,0,1,0
1763,0,0,1,0,7,1,1,0,0,0,0,1,0,1,86,582.5,1,3887,0,1,0,1,0,0,0,0,1,0
1764,1,1,0,0,27,1,1,0,1,0,0,0,0,1,81,2122.05,1,2571,0,1,0,1,0,0,0,0,1,0
1765,1,0,1,0,1,1,0,0,0,0,0,0,0,1,69,69.15,1,4179,0,1,0,1,0,0,0,0,1,0
1766,0,0,0,0,9,1,0,0,0,0,0,0,1,1,79,723.4,1,3246,0,1,0,1,0,0,0,0,1,0
1767,0,0,0,0,48,1,0,0,1,1,1,1,0,1,95,4627.85,1,2459,0,1,0,0,0,1,0,0,0,1
1768,1,1,0,0,3,1,1,0,0,1,0,1,0,0,91,289.1,1,2194,0,1,0,1,0,0,0,0,1,0
1769,0,1,1,0,2,1,1,0,0,1,0,0,0,0,79,172.85,1,4225,0,1,0,1,0,0,0,0,1,0
1770,0,0,0,0,2,0,0,0,0,0,0,1,1,1,45,85.5,1,4566,1,0,0,1,0,0,0,0,1,0
1771,0,1,0,0,14,1,1,0,0,0,0,0,0,1,74,1096.25,1,5342,0,1,0,1,0,0,0,0,1,0
1772,0,0,1,0,3,1,1,0,0,0,0,0,0,1,74,228.0,1,5657,0,1,0,1,0,0,0,1,0,0
1773,1,1,1,0,57,1,1,0,0,1,0,1,1,0,100,5746.15,1,5247,0,1,0,1,0,0,0,0,1,0
1774,1,0,0,0,3,1,1,0,0,0,0,0,0,0,75,209.1,1,3190,0,1,0,1,0,0,0,0,0,1
1775,0,1,0,0,64,1,0,1,1,0,1,1,0,1,70,4481.0,1,6080,1,0,0,0,0,1,0,1,0,0
1776,0,1,0,0,2,1,0,0,0,0,0,0,0,0,70,154.85,1,4407,0,1,0,1,0,0,0,0,1,0
1777,1,0,0,0,12,1,0,0,0,0,1,0,0,0,50,593.75,1,3624,1,0,0,1,0,0,1,0,0,0
1778,0,1,0,0,40,1,0,1,1,0,0,0,0,1,79,3233.85,1,3207,0,1,0,1,0,0,0,1,0,0
1779,0,0,0,0,12,1,0,0,0,1,0,1,1,1,96,1062.1,1,5239,0,1,0,1,0,0,0,0,1,0
1780,0,0,0,0,54,1,1,0,0,0,1,1,1,1,100,5440.9,1,5763,0,1,0,1,0,0,0,0,1,0
1781,0,0,1,1,4,1,0,0,1,0,1,0,0,0,56,235.1,1,5758,1,0,0,1,0,0,0,0,0,1
1782,0,1,0,0,1,1,0,0,0,1,0,0,1,1,85,85.0,1,2650,0,1,0,1,0,0,0,0,1,0
1783,1,0,1,0,51,0,0,1,1,1,0,1,1,0,59,3014.65,1,5633,1,0,0,0,1,0,0,0,1,0
1784,1,0,0,1,4,1,0,1,0,0,0,0,0,1,49,184.4,1,4455,1,0,0,1,0,0,0,0,1,0
1785,1,0,0,0,35,1,0,0,0,0,0,1,0,0,55,2010.55,1,2220,1,0,0,1,0,0,0,0,0,1
1786,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69,69.2,1,2637,0,1,0,1,0,0,0,0,1,0
1787,1,0,0,0,38,1,0,0,0,1,1,0,1,1,62,2354.8,1,3818,1,0,0,0,1,0,0,0,0,1
1788,1,1,1,0,37,1,1,0,0,0,0,1,1,1,92,3473.4,1,4127,0,1,0,1,0,0,0,0,1,0
1789,1,0,0,0,3,1,0,0,0,0,0,0,0,0,69,220.1,1,2421,0,1,0,1,0,0,0,0,1,0
1790,1,0,0,0,61,1,1,1,0,1,1,1,1,1,111,6876.05,1,4495,0,1,0,0,0,1,0,1,0,0
1791,0,0,0,0,11,1,0,1,0,0,0,0,0,0,48,501.0,1,4444,1,0,0,1,0,0,0,1,0,0
